BV2 CONTROL (1),BV2 + TGFB (1),BV2 + IL10 (1),BV2 + LPS (1),BV2 CONTROL (2),BV2 + TGFB (2),BV2 + IL10 (2),BV2 + LPS (2),BV2 CONTROL (3),BV2 + TGFB (3),BV2 + IL10 (3),BV2 + LPS (3),BV2 CONTROL (4),BV2 + TGFB (4),BV2 + IL10 (4),BV2 + LPS (4),Student's T-test Significant BV2 + TGFB_BV2 CONTROL,Student's T-test significant,Student's T-test Significant BV2 + IL10_BV2 CONTROL,Student's T-test significant_,Student's T-test Significant BV2 + LPS_BV2 CONTROL,Student's T-test significant__,Peptides,Razor + unique peptides,Unique peptides,Score,MS/MS count,-Log Student's T-test p-value BV2 + TGFB_BV2 CONTROL,Student's T-test Difference BV2 + TGFB_BV2 CONTROL,Student's T-test Test statistic BV2 + TGFB_BV2 CONTROL,-Log Student's T-test p-value BV2 + IL10_BV2 CONTROL,Student's T-test Difference BV2 + IL10_BV2 CONTROL,Student's T-test Test statistic BV2 + IL10_BV2 CONTROL,-Log Student's T-test p-value BV2 + LPS_BV2 CONTROL,Student's T-test Difference BV2 + LPS_BV2 CONTROL,Student's T-test Test statistic BV2 + LPS_BV2 CONTROL,Majority protein IDs,Protein names,Gene names
15.43840218,16.27290344,16.54770851,18.0578022,15.27467442,17.59776115,14.6484766,16.39996147,17.00733376,17.6806488,17.76221275,17.39313889,16.70549774,16.84610176,16.5766468,17.2468338,,,,,,,3,3,3,4.8666,4,0.915156532,0.992876768,1.802239461,0.134248846,0.277284145,0.355901895,1.096042198,1.167957067,2.102860723,O08529;Q8BPV9;Q3U3A8;Q3U8S5,Calpain-2 catalytic subunit,Capn2
16.70994568,17.52129364,17.75401306,17.0625515,16.71357536,16.98136711,18.2789402,17.76642609,17.81083488,17.34186554,18.91992188,16.77094841,17.63119125,17.87315559,18.15254211,17.06381607,,,+,BV2 + IL10_BV2 CONTROL,,,17,17,17,47.27,69,0.250054352,0.213033676,0.613169819,1.498297122,1.059967518,2.785942517,0.048799918,-0.050451279,-0.139371471,O08553,Dihydropyrimidinase-related protein 2,Dpysl2
16.50489616,18.05943871,16.33268356,16.94535255,17.03445435,17.35638237,16.66122055,17.88148499,17.25875092,17.16073799,17.84113503,18.20251656,17.81834412,17.0200901,16.40131378,18.36563873,,,,,,,3,3,2,33.886,30,0.285943532,0.245050907,0.687113452,0.330810172,-0.345023155,-0.776661088,0.83068485,0.694636822,1.661498377,O08583;O08583-2,THO complex subunit 4,Alyref
19.83000183,19.45747757,19.92086792,19.86163139,19.66887474,19.31313896,19.56238365,20.39288712,19.93560219,19.47591591,20.80475235,20.0116806,19.14200783,19.75275612,19.76281357,19.83651924,,,,,,,13,13,10,103.33,144,0.30548594,-0.144299507,-0.726483391,0.521407712,0.368582726,1.131536351,0.884204797,0.381557941,1.75074762,O08709;Q6GT24;Q6A0D0;D3Z0Y2;Q8BPD3,Peroxiredoxin-6,Prdx6
14.35940647,15.05570602,16.13004684,15.05998898,15.81743336,13.83006287,15.88094616,14.00799084,15.17289639,15.36040115,15.60666561,13.95773697,14.71772957,15.19533348,16.00417709,13.52024841,,,+,BV2 + IL10_BV2 CONTROL,,,1,1,1,1.1611,3,0.124703356,-0.156490564,-0.333077419,1.426889108,0.888592482,2.662067237,0.998835726,-0.880375147,-1.941246658,O08738;Q9D089;Q99M47,Caspase-6;Caspase-6 subunit p18;Caspase-6 subunit p11,Casp6
19.67001724,19.04409599,19.29524422,19.34881973,19.60378647,19.09052658,19.51051712,19.96648788,19.25157928,19.00289154,20.0664463,19.56785202,18.89850044,19.13463211,19.17954445,19.51916313,,,,,,,9,9,9,41.38,115,0.792288367,-0.287934303,-1.597228904,0.239733914,0.156967163,0.591475471,0.50805738,0.244609833,1.107688181,O08749;Q3TIE8,"Dihydrolipoyl dehydrogenase, mitochondrial;Dihydrolipoyl dehydrogenase",Dld
16.55906296,18.86852074,16.42752647,18.82096481,17.05949211,19.54771996,13.95468235,16.63282394,16.87687683,19.78455734,17.04974174,19.73966599,18.98931694,17.69947815,16.36823273,18.05446625,,,,,,,9,1,1,-2,18,1.168615434,1.603881836,2.223993029,0.807014717,-1.421141386,-1.621906977,0.502901732,0.940793037,1.098446234,O08795;Q3TWG2,Glucosidase 2 subunit beta,Prkcsh
18.03273392,18.5556221,18.11212349,16.90888596,17.78257561,18.17148018,19.19539642,17.86990738,17.94483757,18.13736153,18.35548019,17.36598015,18.034832,18.04878426,17.64814758,17.29239273,,,,,+,BV2 + LPS_BV2 CONTROL,9,9,1,58.859,52,1.157072738,0.279567242,2.204687718,0.5316949,0.379042149,1.149833551,1.53983634,-0.58945322,-2.858689255,O08795-2,Glucosidase 2 subunit beta,Prkcsh
20.97351265,21.12571907,21.56467438,23.38640213,20.67710686,21.07077599,21.70944023,22.96141052,21.04426956,20.14606667,21.94824409,22.25352478,20.05867386,20.40259933,21.48143578,23.19022369,,,+,BV2 + IL10_BV2 CONTROL,+,BV2 + LPS_BV2 CONTROL,5,4,4,15.331,29,0.002112193,-0.002100468,-0.006338279,2.149416346,0.987557888,4.003708201,3.293578004,2.25949955,6.766770279,O08807;B1AZS9,Peroxiredoxin-4,Prdx4
15.55931759,15.70344448,16.44525719,15.19990253,15.46811485,15.64052773,15.95850754,16.1166687,16.34712029,15.24421501,16.61941719,15.75112534,15.13935184,15.57958126,15.36303997,15.43632126,,,,,,,3,3,3,6.174,5,0.116772381,-0.086534023,-0.313883134,0.577104918,0.468079329,1.229848039,0.002543024,-0.002471685,-0.007627364,O08915;D3YW40,AH receptor-interacting protein,Aip
13.51631546,13.03161526,13.3841095,13.26096344,13.51965618,11.84877968,15.30509949,14.15595913,13.05648518,12.19337177,13.48167324,13.97360802,13.88213444,13.25263596,14.00734615,14.60813904,,,,,,,6,6,6,27.852,26,1.2938923,-0.912047148,-2.434815934,0.539860773,0.550909281,1.164310615,0.762269378,0.506019592,1.546795999,O08992;Q3TET7;O88601;Q3TMX0;Q3TWV1;Q3UC68;Q3UBE4;Q3U902;Q3U6Q3;Q3U6J5;Q3UB97;Q3U724;Q3TXC7;H3BLG5;A2AKJ9;A2AKJ6,Syntenin-1,Sdcbp
18.25930214,18.34542274,17.82966042,18.27626038,17.60762024,17.99064636,18.77799416,17.74083519,18.10318565,17.59397507,18.83080673,18.35986137,17.58959198,18.09851456,18.00278282,18.27794075,,,,,,,3,3,3,19.356,34,0.199743208,0.11721468,0.50535725,0.743309783,0.470386028,1.514842879,0.577064759,0.273799419,1.229777782,O08997,Copper transport protein ATOX1,Atox1
14.11694145,13.93327618,17.56309128,17.20055389,15.39855003,14.80081367,13.80660248,17.16653633,16.82649803,16.83170319,17.89065552,17.17064857,16.92717552,13.33570385,16.90829849,17.08524513,,,,,,,1,1,1,2.8406,2,0.491388073,-1.091917038,-1.077739626,0.259002591,0.724870682,0.631818086,1.039863768,1.338454723,2.009404939,O09005,Sphingolipid delta(4)-desaturase DES1,Degs1
15.61660671,15.63361931,16.33149338,15.3301115,15.57524395,15.10934067,16.03215408,17.19248581,15.85352898,15.0299778,15.50602818,14.35842323,15.32856941,15.1927166,14.04857159,15.19617939,,,,,,,3,3,3,7.9805,3,1.058975602,-0.352073669,-2.041176674,0.079264643,-0.113925457,-0.219989291,0.042505315,-0.074187279,-0.122155112,O09044;Q9D3L3;B0R029;E9Q8A1;B0R030,Synaptosomal-associated protein 23;Synaptosomal-associated protein,Snap23
17.6714859,18.33603668,18.46845627,19.17252922,18.44560432,19.27589798,18.90239334,18.42664909,18.28079796,19.00599098,19.7195034,17.86870193,17.81020737,19.04556274,19.1705513,18.61468124,+,BV2 + TGFB_BV2 CONTROL,+,BV2 + IL10_BV2 CONTROL,,,6,6,6,34.951,53,1.704146195,0.863848209,3.152058398,1.709452498,1.01320219,3.161695065,0.696675963,0.468616486,1.435855564,O09061;A0A338P7C0;A0A338P7F1,Proteasome subunit beta type-1,Psmb1
14.39406872,16.60146523,16.74188805,16.81640816,16.69859695,16.92810249,13.84547138,16.51008415,17.27038574,17.3837204,18.14633942,16.89912033,17.27594185,17.22496223,16.31990051,16.96465683,,,,,,,2,2,2,8.8579,8,0.386473912,0.624814272,0.884029328,0.045281082,-0.146348476,-0.129772326,0.224857693,0.387819052,0.559835688,O09106;P70288;Q3UXH8;Q8BQ10;A0A0R4J008,Histone deacetylase 1;Histone deacetylase 2,Hdac1;Hdac2
15.74829769,16.7038765,15.47465611,15.73898983,15.69520092,16.31944275,15.14066982,15.95360565,15.96425056,15.83622265,16.47381592,16.02087212,15.62468147,16.09453201,14.7275486,16.01378059,,,,,,,2,2,2,3.6029,4,1.289508067,0.480410814,2.427391234,0.342903127,-0.303935051,-0.800312001,0.890819626,0.173704386,1.761758166,Q3U4T9;O09117-2;O09117;D6RFU9,Synaptophysin-like protein 1,Sypl;Sypl1
20.96324539,20.43766212,20.46473312,19.98217392,21.03711319,20.8536911,19.70105171,20.23934746,20.94220543,20.59996033,20.3231163,19.29815674,20.03630829,20.38015175,20.09918404,20.1639843,,,,,+,BV2 + LPS_BV2 CONTROL,10,10,10,106.98,110,0.282993898,-0.176851749,-0.681118859,1.07212353,-0.597696781,-2.063045818,1.377480314,-0.823802471,-2.577155586,O09131;A0A494BAB1,Glutathione S-transferase omega-1,Gsto1
16.72786713,17.06202507,16.14033127,16.44431877,17.00415421,13.3950119,15.73476219,16.10621452,13.62344074,13.4472847,13.25522709,14.27277756,13.15614128,13.90009117,14.29532528,16.34952354,,,,,,,2,2,2,4.8898,2,0.200000083,-0.676797628,-0.505921627,0.081064519,-0.271489382,-0.224622026,0.237983635,0.66530776,0.587775853,O09159;Q3TBM1;Q3TB95,Lysosomal alpha-mannosidase;Alpha-mannosidase,Man2b1
19.22135544,18.16820145,18.84404945,20.03898811,19.0564003,19.83445168,20.53999901,20.1316967,19.48451614,19.05189323,20.06039047,20.62863159,19.44667625,18.73796654,19.42996216,20.89881134,,,,,+,BV2 + LPS_BV2 CONTROL,4,4,4,15.986,62,0.437263423,-0.35410881,-0.979033248,0.496512134,0.416363239,1.086966598,2.579684362,1.122294903,4.929257028,O09167;Q9CQM8;Q4VA28,60S ribosomal protein L21,Rpl21
16.24075317,17.58644485,17.73978043,18.90815163,16.9560585,17.0111618,17.47801208,18.54238129,17.48053741,17.5478878,16.39136124,19.13415527,17.26306725,17.05016708,17.13500786,17.52114105,,,,,+,BV2 + LPS_BV2 CONTROL,4,4,4,37.919,14,0.452089127,0.313811302,1.006309574,0.199352321,0.200936317,0.504498142,1.862242954,1.541353226,3.444044918,O09172;Q3T9P2;A0A0G2JDI4;H3BJA3;F6VNW5,Glutamate--cysteine ligase regulatory subunit,Gclm
16.84156418,16.05727196,16.81365585,16.135849,16.762537,15.78389359,16.2220211,16.72467422,17.06896782,16.33777809,17.12373734,16.42701721,15.71922874,16.48777771,16.25729561,15.69337845,,,,,,,2,2,2,8.3396,13,0.603662115,-0.4313941,-1.276131763,0.005488169,0.006103039,0.016405862,0.420911225,-0.352844715,-0.948720075,O35075;A0A338P6T5,Down syndrome critical region protein 3 homolog,Dscr3
15.30228233,15.85065079,15.04827404,15.56417942,14.97333908,16.54757309,15.54218578,16.21869659,14.72312737,16.31808472,16.23185921,15.17866516,15.40889359,16.81978035,14.64908791,15.24023247,+,BV2 + TGFB_BV2 CONTROL,,,,,2,2,2,5.937,5,2.595695301,1.282111645,4.966026524,0.296593335,0.265941143,0.708641716,0.77789888,0.44853282,1.573076784,O35114;Q3TCS7,Lysosome membrane protein 2,Scarb2
18.01225281,17.93254852,18.40128708,18.9582119,17.67961693,18.64839363,18.28694534,18.47726059,18.32689476,18.18935204,19.16535759,18.14584351,17.71632385,18.38224411,17.78206444,17.96600914,,,,,,,9,9,9,55.799,52,0.829256717,0.354362488,1.65911202,0.717148098,0.475141525,1.470605317,0.859721118,0.453059196,1.70995881,O35129;F6QPR1;Q3V2V2;F6Q8V7,Prohibitin-2,Phb2
15.06760216,14.79243469,16.26413155,14.77143764,14.47161198,15.7298069,15.4116106,14.60559559,14.64993,15.3276577,16.4584713,15.15545082,13.74327946,15.24915028,14.83229637,13.8780508,,,+,BV2 + IL10_BV2 CONTROL,,,2,2,2,4.4615,5,1.244560401,0.791656494,2.351483022,1.439230078,1.258521557,2.683374579,0.11546218,0.119527817,0.310691457,O35215;G3UZN1;G3UYJ7,D-dopachrome decarboxylase,Ddt;Gm20441
16.8111496,17.54909325,16.64596748,17.59368324,16.89462852,17.50238037,14.2987175,16.70428276,17.63941193,17.83787346,17.59470367,17.97572517,17.0224762,17.7796936,17.20007515,17.82090187,+,BV2 + TGFB_BV2 CONTROL,,,,,4,4,4,10.846,17,1.508627356,0.575343609,2.803984526,0.375263525,-0.65705061,-0.86270085,0.598933489,0.431731701,1.267915937,O35226;O35226-2;Q9CY29;O35226-5;O35226-4;O35226-3,26S proteasome non-ATPase regulatory subunit 4,Psmd4
17.0012989,13.86592102,16.96679878,17.17806244,16.99788475,17.63055229,15.75211906,16.88940811,17.78545189,18.62731361,18.0297184,14.17058277,17.08773232,18.11502266,17.29032516,17.05875206,,,,,,,3,3,3,17.156,15,0.05048023,-0.158389568,-0.143933053,0.156283939,-0.208351612,-0.40750767,0.559991228,-0.893890619,-1.199830073,O35295,Transcriptional activator protein Pur-beta,Purb
16.76901054,16.57866669,16.9265976,16.33399391,16.91800117,13.76453114,16.44785881,17.26846886,16.83219719,13.37610245,14.3505888,17.12807465,14.35374928,16.55607224,16.23245811,16.7897892,,,,,,,3,2,2,1.8416,7,0.490175578,-1.14939642,-1.075553487,0.099878485,-0.228863716,-0.272257742,0.453454356,0.661842108,1.00881182,O35326;Q9D8S5;Q5U448,Serine/arginine-rich splicing factor 5,Srsf5
14.81918144,15.18379021,15.15813637,15.27579689,15.59207726,15.22505665,14.62570858,15.40590572,15.1023035,15.30281734,16.13113403,15.64790821,15.05528259,15.25731373,14.79126453,14.85399151,,,,,,,3,2,2,1.7612,4,0.248190676,0.100033283,0.60926723,0.031597187,0.03434968,0.091822026,0.273433528,0.153689384,0.661590703,O35344;Q9CT07,Importin subunit alpha-4,Kpna3
13.96634674,13.15288639,17.11999512,16.40600586,16.68058014,13.80034924,13.64878178,16.97376442,17.02820778,16.44540215,14.05594921,16.42832756,16.13370323,17.00853729,13.83803082,16.87495804,,,,,,,1,1,1,3.2339,6,0.30379315,-0.850415707,-0.723096268,0.560419062,-1.286520243,-1.200582453,0.460886005,0.718554497,1.022405576,O35345;Q4FJZ2,Importin subunit alpha-7;Importin subunit alpha,Kpna6
19.42564583,19.68186569,19.20855331,19.65979385,19.62281609,19.39728165,18.300951,19.26673126,19.36525536,19.68229485,20.06565857,19.31076813,19.81612778,19.52602196,19.20017052,18.85653496,,,,,,,6,6,6,39.893,44,0.040579485,0.014404774,0.116846512,0.4328894,-0.363627911,-0.97094887,0.714764774,-0.284004211,-1.466566107,O35381;D3YYE1;D3Z7M9;F6UFG6,Acidic leucine-rich nuclear phosphoprotein 32 family member A,Anp32a
17.36964798,15.94207954,17.26141548,16.93916512,17.52206039,17.92833328,15.9751091,17.7048893,17.90248108,17.64075279,18.01017761,16.95208168,16.59162521,17.23874092,17.80951691,17.82637405,,,,,,,2,2,2,7.2274,14,0.113942604,-0.158977032,-0.306982226,0.054286442,-0.082398891,-0.154213754,0.008458595,0.00917387,0.025201098,O35593;Q9CSU2;Q3UD26,26S proteasome non-ATPase regulatory subunit 14,Psmd14
15.6504631,15.00553703,16.12708664,15.487463,16.12125015,16.50421333,15.74065018,14.45187759,16.16545677,16.50430679,16.00915146,14.89472294,15.85652256,16.79004288,16.26336098,15.46020031,,,,,+,BV2 + LPS_BV2 CONTROL,1,1,1,2.977,5,0.243288877,0.252601862,0.598971321,0.210467737,0.086639166,0.528791387,1.714501391,-0.874857187,-3.170874298,O35604;Q8BLK0;Q3U2B2;Q7TMD4,Niemann-Pick C1 protein,Npc1
19.29113388,18.49615097,18.90374565,18.05011368,19.31274033,18.41983604,19.58563805,18.72992516,18.81547165,18.63264656,19.58679199,18.08353043,18.32882309,18.66275215,18.80410576,17.9533329,,,,,+,BV2 + LPS_BV2 CONTROL,17,17,17,76.094,117,0.794846672,-0.384195805,-1.601518813,0.393772443,0.283028126,0.897841594,1.333862964,-0.732816696,-2.502688572,O35639;Q8C1X9;Q3U737;Q3TFK4;Q3TLP4;Q3TET3,Annexin A3;Annexin,Anxa3
17.90259933,17.00799179,18.39669609,17.03165817,17.42357635,16.73872566,17.60762024,17.59594154,17.42546272,16.41926956,18.12615967,17.01922226,16.00740051,17.62270927,17.7259388,16.49690056,,,,,,,12,12,9,37.049,47,0.19836782,-0.242585659,-0.50233278,0.869718799,0.774343967,1.726621719,0.123079064,-0.153829098,-0.329163706,O35643;Q5SVG5;Q5SVG4;Q3TVN4;Q3U1K9;Q8CC13,AP-1 complex subunit beta-1;AP complex subunit beta,Ap1b1
17.18833733,17.34732819,17.44911575,17.70347023,16.59387207,17.56018448,16.03277779,18.1446476,17.77326775,17.16732025,15.82349205,17.35009384,15.53308678,17.21949005,17.28690147,16.75850868,,,,,,,5,5,5,4.7732,14,0.523160533,0.551439762,1.134658763,0.069701551,-0.124069214,-0.195140698,0.605344541,0.717039108,1.279052388,O35657,Sialidase-1,Neu1
17.56234741,17.22307777,17.82593918,17.12100792,17.71014786,17.60255432,17.69934273,17.94649506,17.48809052,16.51782227,18.4258709,17.06012535,17.4353447,17.01856995,17.29947662,17.38498688,,,,,,,6,6,6,12.657,30,1.010953865,-0.458476543,-1.961373432,0.50125936,0.263674736,1.095498269,0.348137509,-0.170828819,-0.810490426,O35685,Nuclear migration protein nudC,Nudc
19.48712921,18.90565681,18.60985756,19.72775078,19.86734581,18.63332176,18.94223404,19.32724571,19.59300804,18.54442024,20.07861519,19.17759895,19.15600395,19.5021286,19.13921165,18.64860344,,,,,,,10,8,3,57.364,54,1.278527253,-0.629489899,-2.408811763,0.426571728,-0.333392143,-0.959241329,0.52808949,-0.305572033,-1.143428469,O35737;Q8C2Q7;Q3TNG9,"Heterogeneous nuclear ribonucleoprotein H;Heterogeneous nuclear ribonucleoprotein H, N-terminally processed",Hnrnph1
15.46668148,15.7115593,16.24661064,15.74054527,16.65004158,13.98564625,13.62370205,15.61904526,16.27149963,13.54527283,14.96068001,16.09708595,15.89078712,16.4973526,15.73753738,15.65779305,,,,,,,3,3,3,3.7729,8,0.748987497,-1.134794712,-1.524420521,0.725303089,-0.927619934,-1.484414286,0.47808556,-0.291135073,-1.053695467,O35841;Q3UYQ4,Apoptosis inhibitor 5,Api5
17.5183773,15.37476826,17.33934593,16.22373772,18.38093376,16.17080498,17.31185532,17.70428276,16.92091179,15.68038654,17.93916512,15.80034351,16.01480484,17.25911713,17.35069656,16.17430115,,,,,,,6,6,6,9.0785,16,0.841878528,-1.087487698,-1.680192823,0.211492455,0.276508808,0.531016934,0.517585439,-0.733090639,-1.124720562,O35857;Q8R3X4,Mitochondrial import inner membrane translocase subunit TIM44,Timm44
14.85730076,14.97257614,16.91333389,14.39867687,14.65413284,15.00140858,15.57922745,14.22678852,15.40643787,14.99660587,15.60543156,14.77658749,14.90162086,15.08194065,14.28243732,14.36748314,,,,,+,BV2 + LPS_BV2 CONTROL,2,2,2,3.3979,3,0.136163656,0.058259726,0.36044516,0.527602925,0.64023447,1.14256345,1.380869545,-0.51248908,-2.582960669,O35864;A0A087WQ60;A0A087WQA8;Q3V0K7,COP9 signalosome complex subunit 5,Cops5
14.13558769,19.26748657,17.46171951,16.09566498,15.18445969,17.71129036,17.61970329,17.54525185,17.91298294,16.50309563,14.08959675,18.00058365,18.45213699,17.49310493,17.56800079,17.73211479,,,,,,,2,2,2,6.4059,8,0.509432847,1.322452545,1.110150744,0.069325524,0.263463259,0.19415541,0.35152382,0.922111988,0.817056809,O35900;Q9EP83;Q9ES84;O35901,U6 snRNA-associated Sm-like protein LSm2,Lsm2
14.5541687,14.16443539,14.67606735,15.13418579,15.45037365,13.9262085,15.56370258,16.53764343,14.88116169,13.85919571,15.6141634,14.82858276,14.39265251,14.51643848,16.49348068,14.4893465,+,BV2 + TGFB_BV2 CONTROL,,,,,1,1,1,5.8822,4,1.355922464,-0.703019619,-2.540295402,0.883649229,0.767264366,1.749822695,0.365620425,0.427850485,0.84424056,O35955;Q91VC5;Q4FJX8;Q3UNP9,Proteasome subunit beta type-10;Proteasome subunit beta type,Psmb10;MECL1
18.05335236,17.28428268,18.36324501,18.67862129,17.97398949,18.57758331,18.53396797,18.97538948,18.0792141,18.63527107,19.1901474,17.62070656,17.37882042,18.02658844,18.238554,18.95583153,,,+,BV2 + IL10_BV2 CONTROL,,,10,10,10,32.411,54,0.308018941,0.259587288,0.731543741,1.41484233,0.710134506,2.641306751,0.977906682,0.686293125,1.90648965,O54734;Q3UG68;Q3UC51,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,Ddost
16.26903534,16.36538315,16.65690041,14.93470478,16.62556648,16.75028801,15.44478798,16.70738602,16.72040367,16.92868042,17.56554794,15.41253662,16.88226128,17.0143261,16.04759216,14.94365978,,,,,+,BV2 + LPS_BV2 CONTROL,5,5,5,17.846,11,0.30428839,0.140352726,0.724087642,0.15974525,-0.19560957,-0.41548434,1.373917758,-1.124744892,-2.571056622,O54774;Q3UR54;Q8CGH7;Q05CQ3;Q3U237,AP-3 complex subunit delta-1,Ap3d1
16.13460732,13.06680393,16.50612068,14.21292782,15.3323164,14.07084179,15.55638599,14.86254025,14.79553223,14.00849915,14.86656666,13.93021679,13.59680748,14.8829298,14.87200165,13.28424263,,,,,,,2,2,2,2.128,5,0.71960578,-0.957547188,-1.474768878,0.310815054,0.48545289,0.737118745,0.691763583,-0.892333984,-1.427498332,O54825;Q543N4,Bystin,Bysl
14.35151672,16.55425835,16.75759888,18.81568909,17.67438507,17.81703377,14.53118134,14.42236805,14.85901356,17.37755013,18.51221657,13.48978329,12.57088947,16.18895531,17.1634922,14.20327854,,,,,,,1,1,1,1.3132,4,0.968752674,2.12049818,1.891287433,0.674788847,1.87717104,1.398559759,0.082939258,0.368828535,0.229432983,O54833;Q8BPF9,Casein kinase II subunit alpha,Csnk2a2
16.5501461,15.40517426,16.95639801,14.11858273,16.03589439,15.37754917,17.65682983,15.40710163,15.65798855,15.28738785,15.10290337,14.68381691,14.1164875,15.11593819,14.8369875,15.67432976,,,,,,,2,2,2,3.1545,9,0.223025672,-0.293616772,-0.555907913,0.258918837,0.548150539,0.63164422,0.437768184,-0.619171381,-0.979965076,O54962,"Barrier-to-autointegration factor;Barrier-to-autointegration factor, N-terminally processed",Banf1
17.70900345,17.07232094,17.94392204,17.96476936,17.84542847,17.49950409,18.02810097,17.6580162,18.05011368,16.91811752,19.01350784,17.11847496,17.96290779,17.81359291,17.65032196,17.60834122,+,BV2 + TGFB_BV2 CONTROL,,,,,8,8,8,26.148,49,1.396678934,-0.565979481,-2.610076232,0.381753549,0.267099857,0.875065498,0.795164645,-0.30446291,-1.602051926,O54984;Q8VEI6;Q8C1Q1,ATPase Asna1,Asna1
17.70056152,17.9435215,16.35147476,17.71772957,17.18881989,17.5663662,16.35854912,16.42541313,17.71605492,17.52175331,17.83275414,17.63651085,17.45899963,17.41625404,16.91391754,17.61884499,,,,,,,9,9,9,24.459,28,0.228285289,0.095864773,0.567165568,0.890725154,-0.651935101,-1.761600941,0.197443741,-0.166484356,-0.50029825,O54988;O54988-2,STE20-like serine/threonine-protein kinase,Slk
17.36247444,16.88226128,17.99518204,18.91441345,16.48794937,19.14193344,17.48447609,17.96268082,16.89723015,17.17162704,17.90489388,18.30879211,16.81578445,16.75772858,13.63455963,18.78717613,,,,,+,BV2 + LPS_BV2 CONTROL,3,3,3,20.075,12,0.459018773,0.597527981,1.018994385,0.044708378,-0.136081696,-0.128204005,2.874542308,1.602406025,5.636856198,O55022;Q3TFP8;Q3TH84,Membrane-associated progesterone receptor component 1,Pgrmc1
18.11766434,17.52711105,18.57300377,17.47413445,17.49083519,18.04238701,18.58534431,17.90724182,18.2032814,18.09584045,18.40934944,17.55067253,18.29468346,18.15906334,17.81903076,17.59273529,,,,,,,8,8,8,14.482,28,0.112249289,-0.070515633,-0.302839322,0.58764791,0.320065975,1.248264148,0.98800074,-0.395420074,-1.923252679,O55029,Coatomer subunit beta,Copb2
16.34106636,16.61626244,15.47870636,16.1252327,16.02249718,17.74950218,14.50355244,14.20968151,15.87675667,16.7538166,16.72773361,15.90890884,15.1296854,16.27852249,16.31422997,15.41018677,+,BV2 + TGFB_BV2 CONTROL,,,,,2,2,2,4.8244,5,1.316402396,1.007024527,2.47299813,0.05489702,-0.086445808,-0.155856297,0.373444198,-0.428998947,-0.859226197,O55100-2;O55100,Synaptogyrin-1,Syngr1
17.23780823,17.19364166,17.49052238,16.91298294,13.78649044,16.85744667,13.39160824,18.50374031,17.5690403,17.14390182,16.26856041,17.10062218,17.01498032,17.06581497,14.14890671,16.91753578,,,,,,,1,1,1,-2,1,0.318063435,0.663121462,0.751518108,0.360729326,-1.077180386,-0.834835739,0.447015332,0.956640482,0.996996248,O55111;Q8BK55,Desmoglein-2,Dsg2
19.41732597,16.92532349,18.84018135,18.63601494,18.56052017,18.24859428,19.29533386,19.09052658,18.12277794,18.75371933,18.20652771,19.21731377,18.76412582,18.56814957,18.1106472,18.63165283,,,,,,,7,7,7,59.567,37,0.56084615,-0.59224081,-1.20133342,0.097220539,-0.103014946,-0.26561264,0.231627414,0.177689552,0.574289436,O55135;Q3UA13;Q3U818;Q9R071;Q3UBJ6;Q3U740,Eukaryotic translation initiation factor 6,Eif6
18.86117744,18.59707069,17.26407623,18.61938095,18.26279259,18.69040108,12.68077087,20.39790916,19.5243206,18.34780312,15.71791744,17.50533104,19.28378487,18.87222481,17.16388512,19.49886131,,,+,BV2 + IL10_BV2 CONTROL,,,1,1,1,5.2646,18,0.559104736,-0.356143951,-1.198270782,1.601716848,-3.276356459,-2.968076537,0.01111553,0.022351742,0.033019186,O55142;Q9DC85;Q8BQV7,60S ribosomal protein L35a,Rpl35a
